classifier,date,text,type
1,Wed Jun 03 07:32:49 PDT 2009,....oh no i think i have to get shots....  WHERE'S MY LOLLIPOP?,test
1,Wed Jun 03 09:18:47 PDT 2009,I really hope they find the black box for Air France  http://is.gd/N54p,test
1,Thu Jun 04 10:29:59 PDT 2009,"Listening to music and falling asleep in English.  Really should be writing paper, but saving energy for summer gym. ",test
1,Thu Jun 04 13:11:12 PDT 2009,first beautiful day in ohio &amp; my moms had me doin yard work ,test
1,Fri Jun 05 13:01:49 PDT 2009,@mamarootoo Aww. Hard to adjust to mama's split attention. ,test
1,Fri Jun 05 15:43:13 PDT 2009,What's google orkut anyway? I don't get it ,test
1,Fri Jun 05 21:13:04 PDT 2009,"@MissDavisStar me too girl, me too.  I had shit to say. But like now I forgot.",test
1,Sat Jun 06 02:10:33 PDT 2009,@melbpubcrawl Sorry guys don't think I will be making it - next tweet up though ,test
1,Sat Jun 06 03:31:25 PDT 2009,I just don't know what to do or say...argh this is so frustrating ,test
1,Sat Jun 06 07:40:31 PDT 2009,Looks like rain  Every time I plan a field trip..there's always a friggin' set back! *deepsigh*,test
1,Sat Jun 06 15:58:41 PDT 2009,"Apologies if I'm hardly around these days - life, work, study and the Sims seem to be eating up all my time ",test
1,Sat Jun 06 18:01:58 PDT 2009,This the first Saturday I'm in this early in eons! This is when a wife comes in handy... ,test
1,Sat Jun 06 22:45:04 PDT 2009,Listening to Nickel Creek and my friend Luna crying through the wall ,test
1,Sun Jun 07 04:09:52 PDT 2009,Heyaaaaa (: boredd meeehn &quot;/ just got up so imabit tired atm   talk to youuu later  lovee yaaa x,test
1,Sun Jun 07 04:21:30 PDT 2009,i have a frekin ear ache nd its annoyin :@ ,test
1,Sun Jun 07 05:48:14 PDT 2009,"@robday I am so jealous you get your own space, I have nothing ",test
1,Sun Jun 07 14:31:01 PDT 2009,Awww this part is sooo sad ,test
1,Sun Jun 07 16:53:38 PDT 2009,loves dogeared but is poor ,test
1,Sun Jun 07 19:30:45 PDT 2009,"Barney Rustle Blanket, Western Lawn or Toshi Squirts??? Help! I can't decide! ",test
1,Sun Jun 07 20:00:16 PDT 2009,@danecook hope you have a good show. im so jealous my mom gets to go and not me ,test
1,Mon Jun 15 04:35:14 PDT 2009,@bertilad theres been loads of delays recently apparently. V pleased we get 2stay here rather than smelly airport! Don't want 2come home ,test
1,Mon Jun 15 19:15:59 PDT 2009,@HotBoyBruce jus. Am ,test
1,Tue Jun 16 03:38:50 PDT 2009,fidn 2 go 2 sleep lol damn u kno wen u mis some1 so much and u kno ul never c them again  until next week haha idc comedy mother bleeper,test
1,Tue Jun 16 06:05:50 PDT 2009,"It is NOT a quiet, peaceful morning... Very not happy about this. ",test
1,Tue Jun 16 10:11:32 PDT 2009,im not ur bff!!!!  jk jk jk that was 2 sidney,test
1,Tue Jun 16 13:45:21 PDT 2009,FInally done with work. got a long ass day tomorrow ,test
1,Tue Jun 16 20:38:24 PDT 2009,had a good workout .. unfortunately i decided to sneak in a million nibbles of my brother's McD's meal into my mouth .. ,test
1,Tue Jun 16 22:16:00 PDT 2009,wat a day!! wish i could just go to sleep but no i'm wide awake ,test
1,Tue Jun 16 22:18:34 PDT 2009,Rrrrggghhh somebody drunk my V8 ,test
1,Wed Jun 17 01:55:29 PDT 2009,is over &quot;The Sims 3&quot; ,test
1,Wed Jun 17 02:23:04 PDT 2009,eh :/ i dont feeel so good gay as fuck ending to my day i wish it would get better ,test
1,Wed Jun 17 10:43:33 PDT 2009,A beautifull evening here in Holland... Just wish i'd be able to get to sleep tonight. It is so light outside I blame the equator!! ,test
1,Wed Jun 17 15:52:39 PDT 2009,@Yoyoto ffff my iems broke again the other day ,test
1,Wed Jun 17 16:57:02 PDT 2009,"@JessSM   no no me habre tu blog, what's Up?????",test
1,Wed Jun 17 17:27:17 PDT 2009,Ugh. 'Three point oh-no' seems to get bored of using wi-fi and switch back to 3G without so much as a by your leave ,test
1,Wed Jun 17 18:59:39 PDT 2009,working....and not liking this sunburn ,test
1,Wed Jun 17 19:03:50 PDT 2009,I like sabby's phone better. EHH i like the G1  upgrade was too expensive though.,test
1,Wed Jun 17 20:59:47 PDT 2009,belly button piercing is hurting like a biznatch ,test
1,Wed Jun 17 23:01:38 PDT 2009,@LeenieLikes did you hear the sad news? i'm not going to warped with y'all 'cause i'm going to san fran ,test
1,Wed Jun 17 23:44:11 PDT 2009,Morning Folks! i think im havin a flu  *cough* *cough*,test
1,Thu Jun 18 00:51:09 PDT 2009,Neck hurts from a hard ass wreck wakin today!  night guys! See ya tomorrow,test
1,Thu Jun 18 04:33:59 PDT 2009,Im feeling so lonely now  Boring.,test
1,Thu Jun 18 10:27:56 PDT 2009,I could also use the puppy time.... no puppies here.  ,test
1,Thu Jun 18 16:48:57 PDT 2009,I'm never going to leave the office. Now I have to catch the 7:35 train to get home at 9pm ,test
1,Thu Jun 18 17:48:31 PDT 2009,In class ,test
1,Thu Jun 18 18:29:42 PDT 2009,@DPrince2124 So I guess you hate me. Becuase I have been guilty of using the handicap button. ,test
1,Fri Jun 19 06:12:56 PDT 2009,anyone knows of any web that teaches advance typesetting styles with special effects (other than aegisub web)? ,test
1,Fri Jun 19 10:51:22 PDT 2009,everyone has exams today! ,test
1,Fri Jun 19 12:07:27 PDT 2009,dammit...i think i caught swine from the laker parade ,test
1,Fri Jun 19 17:51:00 PDT 2009,back from da club and rrrealllyyy tired ,test
1,Fri Jun 19 18:55:43 PDT 2009,working on hw.. ,test
1,Fri Jun 19 20:34:04 PDT 2009,There's a Clemens jersey in here and it does not look as cool anymore. ,test
1,Fri Jun 19 22:47:08 PDT 2009,@JesusHealedMe sorry hon! My internet shut down ,test
1,Sat Jun 20 10:29:06 PDT 2009,I need an eye patch...but Katie said only if I talk like a pirate all day.  http://myloc.me/4FHf,test
1,Sat Jun 20 17:54:51 PDT 2009,"Havin' a lazy night in---I need it, haha! B/w our dog and Father's Day, I'm bummin' hardcore, missin' my Dad  xoxo",test
1,Sat Jun 20 19:10:03 PDT 2009,"@mcflyharry HARRY, I'M DIE IF YOU DON'T REPLY ME, REALLY OK  JUST: HI DEESSAA... PLEASE *-*",test
1,Sat Jun 20 19:45:39 PDT 2009,"can't wait for National Treasure 3! It'll be so good! Oh, I also can't wait for Narnia 3! Sucks that Will &amp; Anna won't be in it though. ",test
1,Sat Jun 20 21:32:12 PDT 2009,"@AlexAllTimeLow come to brazil, pleeeease ",test
1,Sat Jun 20 22:06:00 PDT 2009,Exams soon....so don't want to study ,test
1,Sat Jun 20 22:29:20 PDT 2009,should have been at Silverstone for the race ,test
1,Sun Jun 21 06:22:56 PDT 2009,"Have had ham salad and a muller rice (strawberry) for lunch, could eat it all again though  &amp; here till 8pm",test
1,Sun Jun 21 08:02:20 PDT 2009,"And I'll have to stay here for the night. The company arranged the lodging. No Star Cricket on TV.  Ah well, at least there's HBO.",test
1,Sun Jun 21 09:02:47 PDT 2009,just talked to Stacy and Bobby and I miss them more now!  Lol! I can't wait to see them!,test
1,Mon Jun 22 13:50:50 PDT 2009,"@tanyalees yes, twittering with beautiful women would be a nice way to spend my day but unfortunately it doesn't paynthe bills. ",test
1,Mon Jun 22 16:37:37 PDT 2009,"Back to the boro.  starting to move shit out... Wishing I was getting pasta, Karen style tonight",test
1,Mon Jun 22 17:07:14 PDT 2009,I should've brought a sudoku book ,test
1,Mon Jun 22 17:20:31 PDT 2009,At emergency with my dad ...he seems to have a slight fever...also his left knee is very swollen...just found out he has a uti ,test
1,Tue Jun 23 09:15:15 PDT 2009,Why oh why does Twitter keep deleting followers of mine when i havent asked it too ,test
1,Tue Jun 23 10:35:28 PDT 2009,not feeling too well today ,test
1,Tue Jun 23 13:59:38 PDT 2009,@TinaFunkhouser oh no!!  thats no fun  #shamelesspity,test
1,Tue Jun 23 15:58:15 PDT 2009, Musa is out...,test
1,Wed Jun 24 21:35:01 PDT 2009,preciso de follower com insonia. ,test
1,Thu Jun 25 00:04:06 PDT 2009,@westonbuck i didnt say you were! hahaha i was @ replying her about something else!  sheesh.,test
1,Thu Jun 25 01:33:31 PDT 2009,Can't sleep need sm1 to comfort me ,test
1,Thu Jun 25 06:40:58 PDT 2009,@Wu13 WU !! Universal did ah happen last nite !!! I haven't enjoyed myself like that in a long time !! Too much party hopping ,test
1,Thu Jun 25 09:04:57 PDT 2009,"@1capplegate i really love samantha who, im sad they arent picking it up again! ",test
1,Thu Jun 25 09:26:32 PDT 2009,So I accomplished nothing today!  At least I have tomorrow off so maybe I'll get things done then.,test
0,Tue Apr 07 01:12:58 PDT 2009,"@RebeccaLange Thanks, yes I'm hanging from the rafters here, also had to cope with my employee having 2 days off... C U @ another tweetup ",test
0,Sat Apr 18 07:51:16 PDT 2009,@AndrewsMcMeel Hope you soon find what you are looking for   http://wordpress.org/extend/plugins/calendar/,test
0,Sun Apr 19 05:18:23 PDT 2009,"@MitchBenn Take a photo, upload to Twitpic, ask Twitter to identify him. ",test
0,Sun Apr 19 05:33:31 PDT 2009,nice day at the beach todayyyyyyy ,test
0,Sun Apr 19 11:10:42 PDT 2009,@markismusing just started following you hope this helps you nearing your target ,test
0,Sun Apr 19 11:45:41 PDT 2009,@Ryoou The boots are freaking great. ,test
0,Sun Apr 19 12:05:53 PDT 2009,@dannywood wow sounds amazing! Wish we were all there. Ps its my birthday  xx,test
0,Sun Apr 19 23:13:06 PDT 2009,A weekend well spent. Great start of the week.  I,test
0,Mon Apr 20 05:09:33 PDT 2009,Restaurant City c/o Facebook. ) Love it. ,test
0,Mon Apr 20 06:19:35 PDT 2009,@icedub I see. I always wondered how could people manage 2000 follows ,test
0,Sat May 02 01:11:03 PDT 2009,maybe next week!the OFFICIAL Release of You Belong With Me Music Video by Taylor Swift!!!!and so so excited ,test
0,Sat May 02 01:31:41 PDT 2009,I pick the good ones ,test
0,Sat May 02 02:21:53 PDT 2009,"Goodnight and sweet dreams. Be safe, blessings! ",test
0,Sat May 02 09:03:38 PDT 2009,FINALLY!!! i get 2 watch some ****** shippuuden w/ some mozzerrela stix. Gezz one whole week. ,test
0,Sat May 02 10:52:59 PDT 2009,hannah montana the movie was amazing! ,test
0,Sun May 03 00:15:35 PDT 2009,12 followers. ,test
0,Sun May 03 04:47:33 PDT 2009,@aherne148 do you need to add milk? Lol ,test
0,Sun May 03 05:34:08 PDT 2009,@JasonVonBerg will do hey  thank you!!!!,test
0,Sun May 03 16:38:53 PDT 2009,@Lombeh Sounds Good. Once They Cook For You....Send Them My Way.. lol  ,test
0,Sun May 03 20:46:53 PDT 2009,@candicelopez Whooo hoo!!  Yes I will see you Saturday for sure...I'll be running around crazy working ,test
0,Mon May 04 04:23:01 PDT 2009,@mobilebomb Hope he'll get well as soon as possible &amp; back to be a hyper dog. ,test
0,Mon May 04 07:04:12 PDT 2009,Let's continue being productive today ,test
0,Sat May 09 21:46:39 PDT 2009,on my way home from ny...then sleeping ,test
0,Sun May 10 00:32:17 PDT 2009,@AndrewRatcliffe  they certainly warmed mine ,test
0,Sun May 10 04:58:21 PDT 2009,First things first....Good Morning and Happy Mother's Day to all Moms  Love,test
0,Sun May 10 06:18:55 PDT 2009,"@ShazGV yea &amp; in another one my school burnt down   idk, they were one of the first things i thought of when i woke xD",test
0,Sun May 10 09:14:33 PDT 2009,@JancisRobinson Don't worry too much it gets easier! See you tomorrow night at the Circle dinner! Feel free to ask questions! ,test
0,Mon May 11 22:03:15 PDT 2009,@AndyMilder DO IT - DO IT - DO IT!   PS: I loved you on Weeds (and Celia...hehe  of course!)  any chance you'll come back???,test
0,Sun May 17 01:00:05 PDT 2009,"yes, @bluebonnet21, yes it really is. I think my intelligence is too great for Twitter. ",test
0,Sun May 17 03:35:38 PDT 2009,Looking for a network printer for FC ,test
0,Sun May 17 08:17:52 PDT 2009,Life is what you make of it. ,test
0,Sun May 17 10:11:50 PDT 2009,@thewickednoodle LOL! I just found you! It's like a scavenger hunt for cool foodies. ,test
0,Sun May 17 11:09:29 PDT 2009,I love seconds to my smut prompts. Have I mentioned that?  It makes me REALLY happy. XD,test
0,Sun May 17 23:32:07 PDT 2009,haha.. sensex had to halt trade cos of huge rise.. hearing this for the first time ,test
0,Mon May 18 03:08:07 PDT 2009,"@MsReinaaa aww congratulations girl, your hard work has paid off! ",test
0,Mon May 18 06:48:59 PDT 2009,Saw Wolverine for the second time. This time till the very end. Had Wolverine in Japan ending ,test
0,Fri May 22 04:54:05 PDT 2009,gt a new n73 music edition. mgt be old 4 some one. but still new for me ,test
0,Fri May 22 05:53:14 PDT 2009,@ShaddyBabeBiTch Cool Beans!  ,test
0,Fri May 22 07:01:42 PDT 2009,about to watch an episode of Smallville! ,test
0,Fri May 22 07:40:10 PDT 2009,"@kristannevphoto &amp; @clumsyclover: btw I'm doing a fun photog project today, I'll 'challenge' about it soon ",test
0,Fri May 22 07:52:03 PDT 2009,looking forward 2 race wkd in o-town! c'mon down - great wkd in the city with lots going on... and u can see me run! no heckling please. ,test
0,Tue May 26 21:23:12 PDT 2009,@TheGrooveGuide 'Come With'... it was on my first EP... for sale on iTunes though  Maybe it will be on an album?,test
0,Tue May 26 21:31:16 PDT 2009,@themelpie... Tweet a brother ,test
0,Thu May 28 20:36:15 PDT 2009,@SouthbrookWine Awesome! Sounds like it was a good time. ,test
0,Thu May 28 21:25:40 PDT 2009,just got home...goin to sleepies ,test
0,Thu May 28 22:54:59 PDT 2009,@synthcat yes! Haha...we got the beet ,test
0,Thu May 28 23:55:30 PDT 2009,@Jessicaveronica what about a tour that includes Croatia? or anything remotely near? ,test
0,Fri May 29 09:48:27 PDT 2009,"meeting friends then having a water fight, ohhh the summmer ",test
0,Fri May 29 10:40:49 PDT 2009,"@michellerobbins sorry, I meant fawcet ",test
0,Fri May 29 12:15:37 PDT 2009,@rx93nuera just because life sucks. ,test
0,Fri May 29 14:36:44 PDT 2009,@Beckyisafreak &lt;- Oh my god. 'Tis Becky  Yay! Who forced you to come on here? XD,test
0,Fri May 29 16:08:16 PDT 2009,@Shayminn  good   did u have fun? I havent talked to u in awhile...,test
0,Fri May 29 19:34:34 PDT 2009,@daniiidarko weightless is such a good summer jam ,test
0,Sat May 30 01:55:07 PDT 2009,"drinking coffe, installing some programs ",test
0,Sat May 30 03:45:25 PDT 2009,"@benbarnesonline http://twitpic.com/66ycv - yeah, definitely one of the best ",test
0,Sat May 30 04:26:08 PDT 2009,"yep, love chatting with ya- ",test
0,Sat May 30 14:31:27 PDT 2009,"@deannadollhouse yay, you found me! ",test
0,Sat May 30 18:58:12 PDT 2009,@igortizz mine wasnt either but its all good now ,test
0,Sat May 30 20:24:58 PDT 2009,@NuttyNewswire Well sure! Our rodents here are very patriotic! ,test
0,Sat May 30 21:41:30 PDT 2009,@BuzzEdition of course!  It would be my pleasure! ,test
0,Sat May 30 23:37:58 PDT 2009,@maatkhan hope you had a good day   mine actually wasn't too bad,test
0,Sun May 31 00:19:40 PDT 2009,Ok im done being a sentimental BITCH lol. Night night world  J.P. Hales-promotions ENDtern 9/1/08-5/30/09,test
0,Sun May 31 01:38:08 PDT 2009,Sugar high Joe?  http://twitgoo.com/d3ld,test
0,Sun May 31 02:16:39 PDT 2009,just came back from wathing star treck the movie  .,test
0,Sun May 31 03:01:54 PDT 2009,T.T so tired!because of the rain! ,test
0,Sun May 31 04:14:42 PDT 2009,@tommcfly tweet me individually ,test
0,Sun May 31 04:57:06 PDT 2009,i am at home and chilling  lol and later going to the cinema with my bf4e,test
0,Sun May 31 09:35:34 PDT 2009,@Kaatje_68 it was alright...The crowd was still pretty tame though!! @chriscornell puts on WAY greater shows ,test
0,Sun May 31 10:59:49 PDT 2009,"im being such a conversaytion killer, not good ",test
0,Sun May 31 11:35:55 PDT 2009,@Mr_PaulEvans yes the Melo man will be there too  i lovee my team so i always stick by them ya kno but im great how bout you??,test
0,Sun May 31 11:50:11 PDT 2009,"Refused are so tight, listening to 'Songs to fan the flames of discontent'. Some hardcore shit ",test
0,Sun May 31 12:12:07 PDT 2009,@clay335 Heh...you may want to find out where that 7/4 show is  some time before hand. ,test
0,Sun May 31 13:44:42 PDT 2009,@Sancc891 orchestra! My sisters poem was set to an orchestral work so I went to watch ,test
0,Sun May 31 14:35:00 PDT 2009,@hannahnicole11 NO WAY!!!!! so freakin' jealous! like right now? i hate you!!!  memba' that? lol fun times... take pictures!,test
0,Sun May 31 14:53:25 PDT 2009,@Willie_Day26 Confession: IM IN LOVE WITH YOU &amp; IM MARRIED!!..dnt tell please.. ,test
0,Sun May 31 15:07:41 PDT 2009,@nzfashion someone payingg for them to come over haha ,test
0,Sun May 31 15:37:45 PDT 2009,@sheenaswu @kimberlaaaay Noo they're too expensive. ,test
0,Sun May 31 15:45:44 PDT 2009,"http://bit.ly/QXItN - Add, if you want to ",test
0,Sun May 31 16:24:03 PDT 2009,Up was great! I highly recommend seeing it in 3D too! Wow! 3D has come a long ways since the blue/red glasses days ,test
0,Sun May 31 17:05:55 PDT 2009,@officialTila hey   http://mypict.me/2egc,test
0,Sun May 31 17:34:26 PDT 2009,@MandyyJirouxx Oh dont be. U're prettier than her. She's no natural beauty. U're much more talented! ,test
